Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Артур Юсупов;Сочи;183;32;ЗП ЛЦ;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;15.00;60 %;-;-;-;-;9.00;33 %;1.00;0 %;-;-;5.00;20 %;1.00;0 %;3.00;-;1.00;4.00;2.00;1.00;13.00;46 %;8.00;63 %;5.00;20 %;-;-;-;-;-;-;6.00;67 %;5.00;3.00;1;-;-;1.00;38.00;24.00;63 %;-;-;-;-;-;-;-;-;0.25;0.10;0.15;-;-;9.00;-;-;3.00;-;-;1.00;-;6.00;5.00;1.00;-;-;-;4.00
Ян Казаев;Балтика;189;31;П ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.00;83 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;1.00;1.00;1.00;3.00;-;-;8.00;38 %;6.00;50 %;2.00;0 %;-;-;-;-;-;-;5.00;60 %;2.00;4.00;1;-;-;1.00;28.00;20.00;71 %;-;-;-;-;0.09;-;-;-;0.33;0.31;0.02;-;-;10.00;-;-;1.00;-;-;1.00;-;3.00;3.00;-;-;-;-;3.00
Кирилл Маляров;Балтика;205;31;ЗП Л;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;12.00;58 %;1.00;100 %;-;-;3.00;33 %;-;-;-;-;2.00;50 %;1.00;100 %;5.00;1.00;-;1.00;-;-;6.00;67 %;3.00;67 %;3.00;67 %;2.00;100 %;1.00;0 %;1.00;0 %;3.00;67 %;3.00;1.00;1;-;-;1.00;22.00;15.00;68 %;-;-;-;-;0.24;-;-;-;0.33;0.31;0.02;-;-;7.00;1.00;-;1.00;-;-;1.00;1.00;4.00;2.00;2.00;2.00;-;-;2.00
Степан Оганесян;Оренбург;212;31;П П;-;-;1.00;-;0 %;-;1.00;1.00;-;-;-;-;-;1.00;-;0.39;10.00;80 %;-;-;-;-;1.00;100 %;-;-;-;-;2.00;100 %;-;-;5.00;-;-;1.00;1.00;-;13.00;62 %;4.00;50 %;9.00;67 %;2.00;50 %;2.00;50 %;2.00;50 %;3.00;33 %;-;1.00;1;-;-;1.00;25.00;17.00;68 %;0 %;1.00;-;-;-;0.39;-;0.00;0.51;1.48;-0.97;-;-;8.00;-;-;1.00;-;-;2.00;-;8.00;2.00;6.00;1.00;1.00;1.00;1.00
Давид Семенчук;Ростов;189;31;З ЛЦ;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;23.00;83 %;-;-;1.00;0 %;7.00;57 %;2.00;50 %;-;-;1.00;100 %;2.00;0 %;3.00;1.00;-;3.00;-;-;7.00;57 %;4.00;50 %;3.00;67 %;5.00;40 %;1.00;100 %;-;-;1.00;100 %;2.00;1.00;1;-;-;1.00;33.00;26.00;79 %;-;-;-;-;-;-;-;-;1.58;0.84;0.74;-;-;19.00;-;-;4.00;1.00;-;1.00;-;4.00;2.00;2.00;2.00;1.00;-;1.00
Джоэль Фамейе;Рубин Казань;196;29;АП П;-;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;0.05;5.00;40 %;-;-;2.00;0 %;2.00;50 %;-;-;-;-;2.00;50 %;2.00;0 %;4.00;2.00;1.00;1.00;1.00;-;6.00;17 %;1.00;0 %;5.00;20 %;-;-;2.00;50 %;1.00;100 %;-;-;1.00;1.00;1;-;-;1.00;15.00;5.00;33 %;0 %;-;1.00;-;-;0.05;-;0.00;0.12;0.63;-0.51;-;-;2.00;-;-;1.00;-;-;1.00;-;1.00;-;1.00;-;1.00;1.00;-
Эдедем Эдем Эссьен;Пари Нижний Новгород;187;28;П ЛЦ;-;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;10.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;-;2.00;-;-;6.00;67 %;5.00;60 %;1.00;100 %;2.00;100 %;-;-;-;-;1.00;0 %;2.00;2.00;1;-;-;1.00;20.00;18.00;90 %;-;-;-;-;-;-;-;-;0.04;0.45;-0.41;-;-;10.00;-;-;1.00;-;-;-;-;4.00;3.00;1.00;2.00;-;-;-
Николоз Кутателадзе;Пари Нижний Новгород;165;28;Ф ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;8.00;75 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;4.00;50 %;1.00;100 %;3.00;33 %;2.00;50 %;-;-;-;-;1.00;100 %;-;-;1;-;-;1.00;13.00;8.00;62 %;-;-;-;-;-;-;-;-;0.04;0.45;-0.41;-;-;6.00;-;-;1.00;-;-;-;-;2.00;1.00;1.00;1.00;-;-;1.00
Никита Моцпан;Факел Воронеж;176;25;Ф ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;10.00;70 %;-;-;-;-;2.00;100 %;-;-;-;-;2.00;100 %;-;-;6.00;1.00;-;1.00;-;1.00;13.00;46 %;1.00;100 %;12.00;42 %;3.00;0 %;3.00;67 %;1.00;100 %;1.00;100 %;-;4.00;1;-;-;1.00;28.00;18.00;64 %;-;-;-;-;-;-;-;-;0.10;0.25;-0.15;-;-;7.00;-;-;2.00;-;-;2.00;-;6.00;1.00;5.00;-;2.00;1.00;1.00
Тимофей Маргасов;Сочи;184;22;З П;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;13.00;69 %;-;-;2.00;0 %;2.00;100 %;-;-;-;-;1.00;100 %;1.00;0 %;3.00;1.00;-;3.00;2.00;-;3.00;33 %;2.00;50 %;1.00;0 %;1.00;0 %;-;-;-;-;2.00;50 %;1.00;3.00;1;-;-;1.00;20.00;14.00;70 %;-;-;-;-;-;-;-;-;0.25;0.10;0.15;-;-;9.00;-;-;2.00;-;-;1.00;-;1.00;1.00;-;-;-;-;1.00
Ильзат Ахметов;ФК Краснодар;206;21;П ПЦ;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;-;-;-;8.00;88 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;4.00;100 %;1.00;100 %;3.00;100 %;-;-;2.00;100 %;1.00;100 %;1.00;100 %;-;-;1;-;-;1.00;12.00;11.00;92 %;-;-;-;-;0.07;-;-;-;0.63;0.08;0.55;-;-;7.00;-;-;-;-;-;-;-;4.00;1.00;3.00;-;2.00;1.00;1.00
Денис Макаров;Динамо Москва;227;21;АП П;-;-;3.00;-;0 %;3.00;-;-;-;-;-;-;1.00;4.00;1.00;0.65;5.00;40 %;2.00;50 %;-;-;4.00;50 %;1.00;100 %;1.00;100 %;2.00;100 %;-;-;4.00;-;-;-;-;-;8.00;38 %;5.00;20 %;3.00;67 %;-;-;3.00;67 %;2.00;100 %;4.00;0 %;-;1.00;1;-;-;1.00;17.00;6.00;35 %;25 %;3.00;-;-;-;0.16;-;0.00;0.71;0.49;0.22;-;-;2.00;1.00;-;2.00;1.00;1.00;2.00;-;3.00;1.00;2.00;-;2.00;2.00;-
Олакунле Олусегун;ФК Краснодар;239;21;АП П;1.00;-;1.00;1.00;100 %;-;1.00;1.00;-;-;-;-;-;2.00;1.00;0.56;4.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;-;2.00;100 %;-;-;2.00;100 %;-;-;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;10.00;9.00;90 %;50 %;1.00;-;-;-;0.28;0.56;1.79;0.63;0.08;0.55;-;-;4.00;-;-;-;-;-;-;-;2.00;-;2.00;-;-;-;-
Тимур Аюпов;Урал Екатеринбург;162;20;Ф ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;-;1.00;-;-;-;6.00;17 %;-;-;6.00;17 %;5.00;20 %;-;-;-;-;-;-;3.00;-;1;-;-;1.00;10.00;4.00;40 %;-;-;-;-;-;-;-;-;0.43;0.71;-0.28;0.03;0.03;-;-;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Алексей Каштанов;Урал Екатеринбург;193;20;Ф ЛЦ;-;-;-;-;-;-;-;1.00;-;-;1.00;-;-;1.00;1.00;0.01;3.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;9.00;56 %;2.00;0 %;7.00;71 %;5.00;60 %;-;-;-;-;1.00;0 %;1.00;1.00;1;-;-;1.00;15.00;11.00;73 %;100 %;-;-;-;-;0.01;-;0.00;0.43;0.71;-0.28;-;-;3.00;-;-;1.00;-;-;-;-;5.00;-;5.00;3.00;-;-;-
Тамерлан Мусаев;Балтика;191;20;Ф ЛЦ;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;1.00;1.00;0.24;5.00;20 %;-;-;-;-;3.00;33 %;-;-;-;-;1.00;100 %;-;-;7.00;1.00;-;-;-;-;8.00;38 %;-;-;8.00;38 %;7.00;29 %;-;-;-;-;-;-;-;-;1;-;-;1.00;14.00;5.00;36 %;100 %;-;-;-;-;0.24;-;0.00;0.33;0.16;0.17;-;-;1.00;-;-;1.00;-;-;1.00;-;3.00;-;3.00;2.00;-;-;-
Даниэль Де Мело Арауйо Джуниор;ФК Ахмат;206;20;АП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.36;9.00;78 %;1.00;0 %;-;-;4.00;50 %;-;-;-;-;3.00;33 %;2.00;50 %;5.00;1.00;-;-;-;-;4.00;25 %;-;-;4.00;25 %;-;-;-;-;-;-;-;-;-;1.00;1;-;-;1.00;15.00;9.00;60 %;0 %;1.00;-;-;-;0.36;-;0.00;0.49;0.71;-0.22;-;-;7.00;-;-;2.00;-;-;1.00;1.00;1.00;-;1.00;-;-;-;-
Аслан Дудиев;Балтика;201;19;ЗП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;78 %;-;-;2.00;0 %;3.00;0 %;-;-;-;-;1.00;0 %;3.00;0 %;2.00;-;-;2.00;-;3.00;3.00;67 %;1.00;100 %;2.00;50 %;-;-;-;-;-;-;1.00;100 %;1.00;2.00;1;-;-;1.00;27.00;22.00;81 %;-;-;-;-;-;-;-;-;0.33;0.16;0.17;-;-;14.00;-;-;-;-;-;-;-;2.00;1.00;1.00;-;-;-;1.00
Александр Ерохин;Зенит;197;18;АП Ц;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;-;0.18;4.00;75 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;-;-;2.00;-;-;-;-;-;2.00;50 %;1.00;0 %;1.00;100 %;-;-;-;-;-;-;1.00;0 %;-;2.00;1;-;-;1.00;9.00;6.00;67 %;0 %;1.00;-;-;0.08;0.18;-;0.00;0.70;0.51;0.19;-;-;3.00;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-
Роман Ежов;Крылья Советов;227;18;П Л;-;1.00;-;-;-;2.00;-;-;-;-;-;-;1.00;-;-;-;6.00;67 %;-;-;1.00;100 %;2.00;50 %;-;-;-;-;2.00;50 %;1.00;100 %;2.00;-;-;1.00;1.00;-;1.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;-;-;-;-;2.00;-;1;-;-;1.00;9.00;7.00;78 %;-;-;-;-;0.45;-;-;-;1.20;0.12;1.8;-;-;4.00;-;1.00;1.00;-;-;1.00;1.00;1.00;1.00;-;1.00;-;-;-
Антонио Яколиш;Факел Воронеж;192;18;П П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11.00;55 %;1.00;0 %;2.00;0 %;1.00;0 %;-;-;-;-;-;-;4.00;0 %;5.00;1.00;-;1.00;-;2.00;1.00;100 %;1.00;100 %;-;-;-;-;-;-;-;-;1.00;100 %;3.00;-;1;-;-;1.00;17.00;12.00;71 %;-;-;-;-;-;-;-;-;0.03;0.25;-0.22;-;-;6.00;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;1.00
Максим Максимов;Факел Воронеж;176;18;Ф ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8.00;75 %;-;-;-;-;4.00;75 %;1.00;100 %;-;-;1.00;100 %;1.00;0 %;3.00;1.00;-;-;-;-;8.00;38 %;1.00;0 %;7.00;43 %;5.00;40 %;-;-;-;-;1.00;0 %;-;1.00;1;-;-;1.00;17.00;10.00;59 %;-;-;-;-;-;-;-;-;0.03;0.25;-0.22;-;-;6.00;-;-;3.00;1.00;-;1.00;-;3.00;-;3.00;2.00;-;-;-
Георгий Зотов;Крылья Советов;225;18;ЗЛ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;50 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;1;-;-;1.00;4.00;3.00;75 %;-;-;-;-;-;-;-;-;1.20;0.12;1.8;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Джастин Рауль Куэро Паласио;Оренбург;178;16;Ф Ц;-;-;-;-;-;-;-;1.00;-;-;1.00;-;-;-;-;-;3.00;67 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;1.00;1.00;-;-;-;7.00;14 %;-;-;7.00;14 %;2.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;1;-;-;1.00;11.00;3.00;27 %;-;-;-;-;-;-;-;-;0.39;0.52;-0.13;-;-;2.00;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-
Михаил Игнатов;Спартак Москва;203;16;П ПЦ;-;-;-;-;-;-;1.00;2.00;-;-;1.00;-;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;1.00;1.00;-;-;-;-;4.00;50 %;-;-;4.00;50 %;2.00;50 %;-;-;-;-;-;-;-;-;1;-;-;1.00;5.00;3.00;60 %;-;-;-;-;0.12;-;-;-;0.12;1.00;-0.88;-;-;1.00;-;-;1.00;-;-;1.00;-;2.00;-;2.00;1.00;-;-;-
Илья Кухарчук;Пари Нижний Новгород;195;16;ЗП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;75 %;-;-;-;-;-;-;-;-;-;-;-;-;1.00;100 %;-;-;-;-;-;-;2.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;-;-;1.00;0 %;-;-;1;-;-;1.00;6.00;3.00;50 %;-;-;-;-;-;-;-;-;0.04;0.29;-0.25;-;-;3.00;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-
Руслан Литвинов;Спартак Москва;206;16;З П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.00;67 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;2.00;2.00;-;2.00;-;1.00;2.00;50 %;2.00;50 %;-;-;1.00;0 %;-;-;-;-;-;-;2.00;1.00;1;-;-;1.00;18.00;13.00;72 %;-;-;-;-;-;-;-;-;0.12;1.00;-0.88;-;-;8.00;-;-;1.00;-;-;-;-;1.00;1.00;-;-;-;-;-
Дмитрий Стоцкий;Пари Нижний Новгород;196;16;ЗП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;1.00;100 %;1.00;1.00;-;-;-;1.00;4.00;75 %;3.00;67 %;1.00;100 %;-;-;-;-;-;-;2.00;50 %;1.00;-;1;-;-;1.00;10.00;9.00;90 %;-;-;-;-;-;-;-;-;0.04;0.29;-0.25;-;-;3.00;-;-;-;-;-;-;1.00;3.00;2.00;1.00;-;-;-;1.00
Тимур Сулейманов;Локомотив Москва;-;14;Ф Ц;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;1.00;-;0.04;2.00;50 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;0 %;-;-;1.00;0 %;1.00;0 %;-;-;-;-;-;-;1.00;-;1;-;-;1.00;5.00;2.00;40 %;0 %;-;1.00;-;-;0.04;-;0.00;0.29;-;0.29;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Рифат Жемалетдинов;Локомотив Москва;254;14;АП Ц;1.00;-;1.00;1.00;100 %;-;-;-;-;-;-;-;-;1.00;1.00;0.21;7.00;71 %;-;-;-;-;6.00;67 %;1.00;100 %;-;-;3.00;67 %;-;-;1.00;-;-;-;-;-;8.00;38 %;-;-;8.00;38 %;3.00;33 %;2.00;50 %;2.00;50 %;-;-;-;-;1;-;-;1.00;16.00;9.00;56 %;100 %;-;-;-;-;0.21;0.21;4.76;0.29;-;0.29;-;-;5.00;-;-;4.00;1.00;-;2.00;-;3.00;-;3.00;1.00;1.00;1.00;-
Александр Зотов;Рубин Казань;-;14;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;100 %;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;1;-;-;1.00;5.00;5.00;100 %;-;-;-;-;-;-;-;-;0.08;0.55;-0.47;-;-;3.00;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-
Егор Филипенко;Урал Екатеринбург;-;13;З ПЦ;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;0 %;1.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;1.00;-;1;-;-;1.00;3.00;2.00;67 %;-;-;-;-;-;-;-;-;0.13;0.46;-0.33;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Алексей Ионов;Ростов;-;13;АП П;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;-;0.10;7.00;86 %;-;-;2.00;50 %;2.00;50 %;-;-;-;-;-;-;2.00;50 %;1.00;-;-;-;-;-;1.00;0 %;1.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;-;-;1;-;-;1.00;9.00;6.00;67 %;0 %;-;1.00;-;0.02;0.10;-;0.00;0.46;0.13;0.33;-;-;6.00;-;1.00;1.00;-;-;-;1.00;-;-;-;-;-;-;-
Дмитрий Иванисеня;Крылья Советов;222;13;ЗП ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;5.00;100 %;-;-;-;-;3.00;100 %;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;-;2.00;0 %;2.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;2.00;1.00;1;-;-;1.00;10.00;8.00;80 %;-;-;-;-;-;-;-;-;1.00;0.12;0.88;-;-;5.00;-;-;3.00;-;-;-;-;-;-;-;-;-;-;-
Константин Кучаев;ЦСКА Москва;-;13;ЗП ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;6.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;2.00;0 %;2.00;0 %;-;-;-;-;-;-;-;-;-;-;1.00;-;1;-;-;1.00;9.00;7.00;78 %;-;-;-;-;-;-;-;-;0.14;0.33;-0.19;-;-;6.00;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-
Нене Би Хуниор Нене Хуниор Жбамбле;ФК Ахмат;191;13;АП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;2.00;3.00;33 %;2.00;50 %;1.00;0 %;-;-;-;-;-;-;-;-;1.00;-;1;-;-;1.00;10.00;8.00;80 %;-;-;-;-;-;-;-;-;0.49;0.52;-0.03;-;-;4.00;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-
Владислав Шитов;Крылья Советов;246;13;Ф ЛЦ;1.00;-;1.00;1.00;100 %;-;-;-;-;-;1.00;-;-;1.00;1.00;0.55;4.00;25 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;-;-;2.00;-;-;-;-;-;5.00;60 %;1.00;100 %;4.00;50 %;1.00;0 %;1.00;100 %;1.00;100 %;1.00;100 %;-;1.00;1;-;-;1.00;11.00;6.00;55 %;100 %;-;-;-;-;0.55;0.55;1.82;1.00;0.12;0.88;-;-;1.00;-;-;-;-;-;-;-;3.00;1.00;2.00;-;1.00;1.00;1.00
Илья Агапов;ЦСКА Москва;202;12;З ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9.00;78 %;-;-;-;-;1.00;0 %;1.00;100 %;-;-;-;-;-;-;2.00;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;1;1.00;1.00;-;11.00;9.00;82 %;-;-;-;-;-;-;-;-;0.02;0.06;-0.04;-;-;7.00;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-
Данил Аносов;Сочи;-;10;АП Л;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;5.00;80 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;-;-;1.00;-;-;-;-;-;3.00;100 %;-;-;3.00;100 %;-;-;2.00;100 %;1.00;100 %;-;-;-;-;1;-;-;1.00;8.00;7.00;88 %;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;-;-;-;-;-;-;-;3.00;-;3.00;-;2.00;1.00;-
Джимми Марин;Оренбург;-;10;П Л;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;2.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;-;-;-;-;1;-;-;1.00;3.00;2.00;67 %;-;-;-;-;-;-;-;-;0.39;0.44;-0.05;0.07;0.07;2.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Марио Митай;Локомотив Москва;-;9;АП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1.00;4.00;3.00;75 %;-;-;-;-;-;-;-;-;0.04;-;0.04;-;-;3.00;-;-;1.00;-;-;1.00;-;-;-;-;-;-;-;-
Марио Фернандес;Зенит;-;8;ЗП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;33 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;100 %;-;-;1.00;-;-;-;-;-;4.00;75 %;3.00;67 %;1.00;100 %;1.00;100 %;-;-;-;-;2.00;50 %;1.00;-;1;1.00;1.00;-;8.00;5.00;63 %;-;-;-;-;-;-;-;-;0.16;0.16;0.00;-;-;1.00;-;-;-;-;-;1.00;-;3.00;2.00;1.00;1.00;-;-;1.00
Егор Карпицкий;Крылья Советов;-;7;Ф ПЦ;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;1.00;-;0.45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;-;-;-;-;-;4.00;25 %;1.00;0 %;3.00;33 %;2.00;50 %;1.00;0 %;-;-;1.00;0 %;-;-;1;-;-;1.00;5.00;1.00;20 %;0 %;1.00;-;-;-;0.45;-;0.00;1.00;0.12;0.88;-;-;-;-;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Мозес Давид Кобнан Давид;ФК Краснодар;-;5;АП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;3.00;0 %;2.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;1.00;-;1;-;-;1.00;4.00;1.00;25 %;-;-;-;-;-;-;-;-;-;0.05;-0.05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Антон Заболотный;ЦСКА Москва;-;5;Ф Ц;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;-;-;-;2.00;0 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;2.00;0 %;1.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;5.00;1.00;20 %;-;-;-;-;-;-;-;-;0.01;0.33;-0.32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Сергей Брызгалов;Факел Воронеж;-;4;З Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;1.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;-;-;-;-;1.00;-;1;-;-;1.00;3.00;3.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;1.00;1.00;-;1.00;-;-;-